,0.00 < Send Notification by Phone <= 1.00,Low Medical History <= 0.00,0.00 < Send Notification by Post <= 1.00,0.00 < Contact Hospital <= 1.00,0.00 < High Medical History <= 1.00,0.00 < Receive Questionnaire Response <= 1.00,Low Insurance Check <= 0.00,0.00 < High Insurance Check <= 1.00,Skip Questionnaire <= 0.00,0.00 < Send Notification by e-mail <= 1.00,Archive <= 1.00,Prepare Notification Content <= 1.00,Create Questionnaire <= 1.00,Decide claim <= 1.00,Register <= 1.00,Send Questionnaire <= 1.00,Send Notification by Phone <= 0.00,0.00 < Low Medical History <= 1.00,Send Notification by Post <= 0.00,High Insurance Check <= 0.00,High Medical History <= 0.00,Contact Hospital <= 0.00,Receive Questionnaire Response <= 0.00,0.00 < Low Insurance Check <= 1.00,0.00 < Skip Questionnaire <= 1.00,Send Notification by e-mail <= 0.00,prediction
0,-0.14133477478456719,0.05322178863306557,0.046363586678408016,0.03478067141929803,0.034330259327373144,-0.03206029605663545,0.03102418568881674,0.026408441488081354,-0.0141942662884384,0.004599864466011908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15536794433984394,-0.05655039514301869,-0.050493678087095435,-0.04283863195146049,-0.035391523482009676,-0.033210703123330854,0.03127624904949018,-0.030584957828869764,0.00920477799024681,0.002454447415617945,0
2,0.14363410083993616,-0.05730567934090971,-0.05035200163602638,-0.03605268288640617,-0.0358101363655928,0.0,-0.030438159308670516,-0.03635370275719166,0.0,-0.0032199628915338097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03491528031604181,0.0,-0.013743903481241727,0.0,1
3,0.1531246161251142,-0.0594391084105758,-0.048791556372559435,-0.03129424843973226,-0.03803282616006975,0.0,-0.034157818844106076,-0.03368833956222202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03280978705576699,0.0,-0.011862987706919716,0.01049558476935262,1
4,0.0,0.05892896353798456,0.047932922598370994,0.040469847760595146,0.041182494022636525,-0.04110086101686149,0.032273365055913876,0.03815978810732486,-0.015163557672869633,-0.008554368138710296,0.0,0.0,0.0,0.0,0.0,0.0,0.13807909435718665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15595257642311153,-0.054474735078690634,-0.051281387632956546,-0.03299934826847011,-0.03745112518711086,-0.03483493914784363,0.034663517415570014,-0.03680930418983599,0.011965527464091264,0.001192184493196499,0
6,-0.14927546309260134,0.06168517895408128,0.050934123287801246,0.031227778916876867,0.03642437449492735,-0.03056699598218928,0.028752473257530657,0.03420312597022118,-0.017443914355076008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004287059540143792,0
7,0.0,0.056354586434138834,0.04473807789290431,0.034370276435410865,0.036491704314363806,-0.033475843805510073,0.032202955825552396,0.03445890401990486,-0.015657546767601057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14789833034213767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.056487754492357e-05,0
8,0.1412988801471538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009420649338548996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055297813245834423,0.04778872272394186,0.044691728968382596,0.03949135121442791,0.03902713499393783,-0.027899949293740504,0.030668767571836068,-0.010504165029353092,0.0,1
9,0.14144126980419044,0.0,0.0,0.0,0.0,0.03501987369221144,0.0,0.0,0.010464294039307005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057656784552375315,0.048966513649367695,0.04062496575645453,0.039785640469728926,0.03114376904567513,0.0,0.03230879340987425,0.0,0.009404026652013679,1
10,0.15341328039762497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054420944679494494,0.04794333913618443,0.03565087774645587,0.038303057584550444,0.033727262872482885,-0.028830567713175607,0.03363485322130287,-0.016288576196602563,0.0059154897101735895,1
11,0.1449110989602343,-0.059499084029735305,-0.04833262668724881,-0.0317716590810365,-0.04178587320321906,0.0,-0.03182601010371061,-0.03745374711696249,0.0,-0.004966398665848349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03546440197003736,0.0,-0.015445545536037764,0.0,1
12,0.1519380714297738,-0.0565904265051202,-0.04902629200477884,-0.034522871299712654,-0.03935679644623597,0.0,-0.03528102848716894,-0.030004481714373227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03506168405637553,0.0,-0.014217130604950376,0.005605600491197458,1
13,0.0,0.0,0.0,0.0,0.0,-0.031911813551758414,0.0,0.0,-0.01149801085652169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14709027692523477,-0.05808768842392752,-0.0431955604020386,-0.03582769755315988,-0.036550376857167464,-0.03763796554880597,0.0,-0.033393209572118915,0.0,0.0032160433265130215,0
14,-0.13534135271539358,0.06135579923609288,0.05183631008958969,0.03580985557348574,0.040495636510875954,-0.031644567507664575,0.036796882486167796,0.03782818524137065,-0.014557891904250376,0.003289693769029434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0.14385265590498889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036881607309631804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05711248239637841,0.04663539778019676,0.03818464892835236,0.03766649108838993,0.031575825274232305,-0.03239996289549804,0.031790656131044724,-0.011179781868705496,0.0,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014184048016950362,0.0,0.0,0.0,0.0,0.0,0.0,-0.13812940410701496,0.06236690380290937,0.049164488090044714,0.04295149729997411,0.041130411488001166,0.03247084908693999,-0.028420371074279638,0.02815928204091287,-0.013788145474111922,0.0,1
17,0.0,0.05713816923002435,0.050124052202778525,0.038127316874344314,0.039431276760868654,0.0,0.032799630018081845,0.04007329284281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15747495127532915,0.0,0.0,0.0,0.0,0.0,0.036949737923902784,0.0,0.013287972782314477,0.0006522607380492746,0
18,0.0,0.05864622851470341,0.052229160351001815,0.029193819619274898,0.03777019572282186,0.0,0.031987172313001654,0.03786370692372742,0.0,-0.001275251310667687,0.0,0.0,0.0,0.0,0.0,0.0,0.14636121649717426,0.0,0.0,0.0,0.0,0.0,0.034659177410593794,0.0,0.017861968661741112,0.0,0
19,0.0,0.05543147596075274,0.05228121865469487,0.029290123997795268,0.03818728354518925,-0.0360689998565535,0.03273960532307953,0.03352051996463139,-0.0161490206668914,-0.003211260546843997,0.0,0.0,0.0,0.0,0.0,0.0,0.13910433603469813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,0.0,0.0,0.0,0.0,0.0,0.027544703035564062,0.0,0.0,0.015946915610530063,0.003586953031249876,0.0,0.0,0.0,0.0,0.0,0.0,-0.13387687525197633,0.05502907168698819,0.04787607979054425,0.03870156136206019,0.03442581361935938,0.035416869087288645,0.0,0.032710627771408915,0.0,0.0,1
21,0.0,0.05623786286954998,0.049762986149781585,0.03410764759997341,0.038959804503106585,-0.04139256671801443,0.03437405404882539,0.03850457810127426,-0.017739330716804138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14479834952265663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00805919001416933,0
22,-0.1487056916110383,0.054304506987279726,0.04971111379436511,0.032371713190753666,0.03471033513608641,-0.031040190854533342,0.03136655302171014,0.037778606687741606,-0.01316641119838319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032416895678301625,0
23,0.13431827056217802,0.0,0.0,0.0,0.0,0.02628219444976508,0.0,0.0,0.00957004874410549,-0.0068018350165611596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05779288940431673,0.04438976876699224,0.03872794440998369,0.03286320494092878,0.035653099948571756,0.0,0.02910985918142067,0.0,0.0,1
24,0.13439364129629822,0.0,0.0,0.0,0.0,0.026773932188782826,0.0,0.0,0.016907272357509294,-0.0074161828541850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607411637973512,0.055094766263609395,0.03865768583532413,0.038204806394789396,0.03155505281807456,0.0,0.0326079161596931,0.0,0.0,1
